,ID do pedido/ajuste,Valor total a ser liquidado,Data do demonstrativo
4183,582261236843840820,36.57,2026/02/05
4184,582261224848786780,34.07,2026/02/05
4185,582261224349402791,34.07,2026/02/05
4186,582261189302518802,30.34,2026/02/05
4187,582261126218614132,41.17,2026/02/05
4188,582261112334943847,34.07,2026/02/05
4189,582261099764024932,36.57,2026/02/05
4190,582261100560614481,34.07,2026/02/05
4191,582261094876088126,34.07,2026/02/05
4192,582261086897997412,34.07,2026/02/05
4193,582261075844302538,34.07,2026/02/05
4194,582261046603449979,34.07,2026/02/05
4195,582261034890659001,34.07,2026/02/05
4196,582261020839281941,34.07,2026/02/05
4197,582260981056242776,34.07,2026/02/05
4198,582260966869402677,34.07,2026/02/05
4199,582260986655704232,34.07,2026/02/05
4200,582260966990710624,34.07,2026/02/05
4201,582260937437119701,34.07,2026/02/05
4202,582260905160639732,34.07,2026/02/05
4203,582260913658430537,-2.45,2026/02/05
4204,582260918884402772,34.07,2026/02/05
4205,582260922708166210,34.07,2026/02/05
4206,582260904566687212,34.07,2026/02/05
4207,582260893769303594,34.07,2026/02/05
4208,582260876740494481,34.07,2026/02/05
4209,582260869887657314,34.07,2026/02/05
4210,582260856478926695,34.07,2026/02/05
4211,582260854224553820,34.07,2026/02/05
4212,582260851794150971,-2.45,2026/02/05
4213,582260836112959263,34.07,2026/02/05
4214,582260850528191979,34.07,2026/02/05
4215,582260821771913050,34.59,2026/02/05
4216,582260821771913050,34.59,2026/02/05
4217,582260842823320825,34.07,2026/02/05
4218,582260836844930784,34.07,2026/02/05
4219,582260804742120877,34.07,2026/02/05
4220,582260789107852866,34.07,2026/02/05
4221,582260792872896240,34.07,2026/02/05
4222,582260786311431442,34.07,2026/02/05
4223,582260766301324997,34.07,2026/02/05
4224,582260766733075980,34.07,2026/02/05
4225,582260762493289920,34.07,2026/02/05
4226,582260737663861943,34.07,2026/02/05
4227,582260738218951938,34.07,2026/02/05
4228,582260728359191843,36.57,2026/02/05
4229,582260720962209774,34.07,2026/02/05
4230,582260701443884170,34.07,2026/02/05
4231,582260713444181839,34.07,2026/02/05
4232,582260713647015312,34.07,2026/02/05
4233,582260706387723573,-25.05,2026/02/05
4234,582260654896743638,34.07,2026/02/05
4235,582260651632788803,34.07,2026/02/05
4236,582260639517607462,34.07,2026/02/05
4237,582260614586336580,34.07,2026/02/05
4238,582260605339076260,34.07,2026/02/05
4239,582260571486127354,10.95,2026/02/05
4240,582260571486127354,8.86,2026/02/05
4241,582260571486127354,33.82,2026/02/05
4242,582260571486127354,33.83,2026/02/05
4243,582260576162317493,34.07,2026/02/05
4244,582260585440117797,9.02,2026/02/05
4245,582260553786950741,34.07,2026/02/05
4246,582260555092100489,34.07,2026/02/05
4247,582260515904062584,34.07,2026/02/05
4248,582260511549392677,34.07,2026/02/05
4249,582260457086682377,34.07,2026/02/05
4250,582260397401474797,34.07,2026/02/05
4251,582260392679999252,37.37,2026/02/05
4252,582260398979122964,34.87,2026/02/05
4253,582243721755395999,9.02,2026/02/05
4254,582243126449046790,9.02,2026/02/05
4255,582228766936958636,9.02,2026/02/05
4256,582218808059987945,19.88,2026/02/05
4257,582218808059987945,19.89,2026/02/05
4258,7602659936464291605,43.7,2026/02/04
4259,7602463214866761488,9.6,2026/02/04
4260,582356887747987170,-2.62,2026/02/04
4261,582301866954622143,36.57,2026/02/04
4262,582293877072299629,36.57,2026/02/04
4263,582292702011950555,36.57,2026/02/04
4264,582291848307312162,36.57,2026/02/04
4265,582284440967153198,36.57,2026/02/04
4266,582278926588610321,38.35,2026/02/04
4267,582278414740260423,34.07,2026/02/04
4268,582277592758650456,34.07,2026/02/04
4269,582277538338408088,34.07,2026/02/04
4270,582277398702229172,34.07,2026/02/04
4271,582277088106743006,34.07,2026/02/04
4272,582276936061781268,34.07,2026/02/04
4273,582227043239298267,34.07,2026/02/04
4274,582276740374496964,6.77,2026/02/04
4275,582276574690248240,34.07,2026/02/04
4276,582276133172577605,36.07,2026/02/04
4277,582276005217535297,-12.58,2026/02/04
4278,582274717337552868,34.07,2026/02/04
4279,582274692987061857,34.07,2026/02/04
4280,582274633221310061,34.07,2026/02/04
4281,582274586191890051,34.07,2026/02/04
4282,582274584249140369,34.07,2026/02/04
4283,582274491917043060,34.07,2026/02/04
4284,582274094161364124,34.07,2026/02/04
4285,582273703541048636,34.07,2026/02/04
4286,582273702256543187,34.07,2026/02/04
4287,582273610283779999,34.07,2026/02/04
4288,582273534718281351,34.07,2026/02/04
4289,582273501746725901,34.07,2026/02/04
4290,582272918843196535,34.07,2026/02/04
4291,582272853158954293,34.07,2026/02/04
4292,582272662922822748,34.07,2026/02/04
4293,582272529967908686,34.07,2026/02/04
4294,582272414095541476,34.07,2026/02/04
4295,582266754473363052,34.07,2026/02/04
4296,582265415576619003,34.07,2026/02/04
4297,582264558988068529,34.07,2026/02/04
4298,582263028714014216,9.02,2026/02/04
4299,582262545402071034,34.07,2026/02/04
4300,582262220634948726,34.07,2026/02/04
4301,582262179471721803,34.07,2026/02/04
4302,582262143855199886,34.07,2026/02/04
4303,582262069038712795,34.07,2026/02/04
4304,582262026688759510,34.07,2026/02/04
4305,582262036260750698,36.57,2026/02/04
4306,582261920254101421,34.07,2026/02/04
4307,582261747227526392,34.07,2026/02/04
4308,582261611857413656,34.07,2026/02/04
4309,582261589032339289,34.07,2026/02/04
4310,582261469836772640,34.07,2026/02/04
4311,582261453334677066,34.07,2026/02/04
4312,582261336449255073,34.07,2026/02/04
4313,582261305452889284,34.07,2026/02/04
4314,582261269191493484,34.07,2026/02/04
4315,582261236655949324,34.07,2026/02/04
4316,582261239125476947,34.07,2026/02/04
4317,582261185191576829,34.07,2026/02/04
4318,582261175447946370,34.07,2026/02/04
4319,582261137833428924,34.07,2026/02/04
4320,582261113518393093,34.07,2026/02/04
4321,582261070754710638,34.07,2026/02/04
4322,580857023917360930,34.07,2026/02/04
4323,582261050718521050,-2.49,2026/02/04
4324,582261050718521050,34.59,2026/02/04
4325,582260987668694159,34.07,2026/02/04
4326,582260989314303283,34.07,2026/02/04
4327,582260992928745291,34.07,2026/02/04
4328,582260984729405274,34.07,2026/02/04
4329,582260967754204426,34.07,2026/02/04
4330,582260972037179337,34.07,2026/02/04
4331,582260953340937901,34.07,2026/02/04
4332,582260953611470533,0.0,2026/02/04
4333,582260943962474023,34.07,2026/02/04
4334,582260939132273701,34.07,2026/02/04
4335,582260938902832197,34.07,2026/02/04
4336,582260931637642598,34.07,2026/02/04
4337,582260908426429573,34.07,2026/02/04
4338,582260905034614386,34.07,2026/02/04
4339,582260867630859801,34.07,2026/02/04
4340,582260823766631775,34.07,2026/02/04
4341,582260824805181012,34.07,2026/02/04
4342,582260811548559218,34.07,2026/02/04
4343,582260805974525539,34.07,2026/02/04
4344,582260764307129381,34.07,2026/02/04
4345,582260770671069034,34.07,2026/02/04
4346,582260754289493585,34.07,2026/02/04
4347,582260763723859258,34.07,2026/02/04
4348,582260760984060997,36.57,2026/02/04
4349,582260754764760850,34.59,2026/02/04
4350,582260754764760850,-2.48,2026/02/04
4351,582260753814095213,34.07,2026/02/04
4352,582260733650109484,34.07,2026/02/04
4353,582260736370902966,34.07,2026/02/04
4354,582260736611353793,34.07,2026/02/04
4355,582260734318380825,34.07,2026/02/04
4356,582260728847828175,34.07,2026/02/04
4357,582260705516880903,34.07,2026/02/04
4358,582260696404756092,34.07,2026/02/04
4359,582260677878843360,34.07,2026/02/04
4360,582260674340226187,34.07,2026/02/04
4361,582260672448661059,34.07,2026/02/04
4362,582260674161968467,34.07,2026/02/04
4363,582260674416444440,34.07,2026/02/04
4364,582260653496436607,34.07,2026/02/04
4365,582260647313966620,34.07,2026/02/04
4366,582260633860670651,34.07,2026/02/04
4367,582260627155158867,36.57,2026/02/04
4368,582260542554473676,34.59,2026/02/04
4369,582260542554473676,34.59,2026/02/04
4370,582260463760278828,34.07,2026/02/04
4371,582260425894036718,34.07,2026/02/04
4372,582260422041175114,34.07,2026/02/04
4373,582260397644941300,34.07,2026/02/04
4374,582260118911485162,10.67,2026/02/04
4375,582260118911485162,21.33,2026/02/04
4376,582237779665847399,-13.2,2026/02/04
4377,7602366011464009490,40.8,2026/02/03
4378,7602301834199500562,41.43,2026/02/03
4379,7602281815007938325,40.8,2026/02/03
4380,7602251635529549589,40.8,2026/02/03
4381,582302336320439780,40.35,2026/02/03
4382,582302336320439780,40.35,2026/02/03
4383,582278437982864747,34.07,2026/02/03
4384,582278186428696317,16.03,2026/02/03
4385,582277791249434015,34.07,2026/02/03
4386,582277542480283042,-2.45,2026/02/03
4387,582276860946777903,34.07,2026/02/03
4388,582276752744351578,34.07,2026/02/03
4389,582276721975068184,34.07,2026/02/03
4390,582276611586623085,41.17,2026/02/03
4391,582275461154309767,6.77,2026/02/03
4392,582274976321340817,0.15,2026/02/03
4393,582274767080818377,34.07,2026/02/03
4394,582274574612793030,-2.45,2026/02/03
4395,582273496200087476,34.07,2026/02/03
4396,582273099487282527,34.07,2026/02/03
4397,582262214498748200,34.07,2026/02/03
4398,582262047239079717,-2.45,2026/02/03
4399,582262043628374010,34.07,2026/02/03
4400,582261813548975138,-2.45,2026/02/03
4401,582261616812852649,36.57,2026/02/03
4402,582261565134112410,34.07,2026/02/03
4403,582261565617702540,34.07,2026/02/03
4404,582261492316669831,-2.45,2026/02/03
4405,582261482796647984,39.97,2026/02/03
4406,582261465564743270,34.07,2026/02/03
4407,582261325415810440,33.34,2026/02/03
4408,582261325415810440,33.34,2026/02/03
4409,582261325415810440,33.33,2026/02/03
4410,582261226131391493,34.59,2026/02/03
4411,582261226131391493,34.59,2026/02/03
4412,582261199096219358,34.07,2026/02/03
4413,582261195810375581,34.07,2026/02/03
4414,582261117560719137,-2.45,2026/02/03
4415,582261091782657204,34.07,2026/02/03
4416,582261070751303363,34.07,2026/02/03
4417,582261020997813753,34.07,2026/02/03
4418,582261018253886990,34.07,2026/02/03
4419,582260982908159755,34.07,2026/02/03
4420,582260928390399797,-2.45,2026/02/03
4421,582260859507738343,34.07,2026/02/03
4422,582260858869876577,34.07,2026/02/03
4423,582260846151631901,34.07,2026/02/03
4424,582260842491643391,34.07,2026/02/03
4425,582260820968048168,36.07,2026/02/03
4426,582260797785539894,34.07,2026/02/03
4427,582260770000439072,34.07,2026/02/03
4428,582260772129375599,34.07,2026/02/03
4429,582260751138326064,34.07,2026/02/03
4430,582260726449276483,-2.45,2026/02/03
4431,582260611594945615,34.07,2026/02/03
4432,582260457627616660,34.07,2026/02/03
4433,582260429040354382,34.07,2026/02/03
4434,582247440880403459,9.02,2026/02/03
4435,582245093355521866,32.0,2026/02/03
4436,582244155564983869,10.2,2026/02/03
4437,582244155564983869,10.2,2026/02/03
4438,582240950928246012,22.89,2026/02/03
4439,582230954981754231,18.05,2026/02/03
4440,582229998006077409,9.02,2026/02/03
4441,582229303757866084,25.87,2026/02/03
4442,582215854704985480,6.01,2026/02/03
4443,582199567482128196,8.06,2026/02/03
4444,582167207207601631,28.52,2026/02/03
4445,7601879866346506000,43.8,2026/02/02
4446,582399473135289434,0.0,2026/02/02
4447,582398881401701466,0.0,2026/02/02
4448,7601856082227283732,40.8,2026/02/02
4449,582310993179346707,-2.63,2026/02/02
4450,582249115599931283,16.92,2026/02/02
4451,582245626479675032,15.97,2026/02/02
4452,582244599002989577,17.93,2026/02/02
4453,582244599002989577,17.94,2026/02/02
4454,582243549075965632,18.05,2026/02/02
4455,582238728418789201,25.87,2026/02/02
4456,582237568271746100,-10.2,2026/02/02
4457,582232357846418571,18.05,2026/02/02
4458,582230503420429777,10.2,2026/02/02
4459,582230503420429777,10.2,2026/02/02
4460,582227792813065418,9.02,2026/02/02
4461,582199476445611978,9.02,2026/02/02
4462,582169650211751515,9.02,2026/02/02
4463,581779692809389836,30.46,2026/02/02
4464,7601615914446276359,43.7,2026/02/01
4465,7601605677539231508,9.6,2026/02/01
4466,7601569400290363152,43.8,2026/02/01
4467,7601519306872047380,40.8,2026/02/01
4468,7601351841106528021,40.8,2026/02/01
4469,7601336937777481473,41.43,2026/02/01
4470,582349459823298258,-2.62,2026/02/01
4471,582336839888241726,-10.18,2026/02/01
4472,582276438622438773,-2.45,2026/02/01
4473,582274415357429337,-2.45,2026/02/01
4474,582244061235151883,9.02,2026/02/01
4475,7601162692004529940,40.8,2026/01/31
4476,7600988350925784852,40.8,2026/01/31
4477,582274166880241167,-2.45,2026/01/31
4478,582261228392776715,-2.63,2026/01/31
4479,582261107774817453,-2.45,2026/01/31
4480,582260995734864907,-2.45,2026/01/31
4481,582260822360033273,-2.45,2026/01/31
4482,582259118413154214,19.29,2026/01/31
4483,582247253701461022,9.02,2026/01/31
4484,582244820448347652,8.73,2026/01/31
4485,582243988713670189,15.97,2026/01/31
4486,582242951653525442,25.87,2026/01/31
4487,582242026841343103,9.02,2026/01/31
4488,582241013075183444,9.02,2026/01/31
4489,582231618963670298,10.67,2026/01/31
4490,582231618963670298,10.66,2026/01/31
4491,582231618963670298,10.67,2026/01/31
4492,582231096942757454,16.92,2026/01/31
4493,582217745153033490,42.3,2026/01/31
4494,582217102139033513,6.77,2026/01/31
4495,582214485013267642,87.92,2026/01/31
4496,582214269723510531,15.79,2026/01/31
4497,582200835595928947,-23.49,2026/01/31
4498,582171137610974623,9.02,2026/01/31
4499,7600792170548938516,7.2,2026/01/30
4500,7600764923811907349,41.42,2026/01/30
4501,7600720310224881426,40.8,2026/01/30
4502,582345770610296327,0.0,2026/01/30
4503,7600593780098090769,40.8,2026/01/30
4504,7600573000204109569,41.43,2026/01/30
4505,582273397464598493,-2.45,2026/01/30
4506,582260569077613890,-2.45,2026/01/30
4507,582245370456147102,-11.23,2026/01/30
4508,582237429610547137,-8.4,2026/01/30
4509,582225522613716967,8.71,2026/01/30
4510,582225522613716967,24.27,2026/01/30
4511,582214454860220411,9.02,2026/01/30
4512,582214530924709050,87.92,2026/01/30
4513,582214515528664250,87.92,2026/01/30
4514,582214501881906362,87.92,2026/01/30
4515,582211345008526976,9.02,2026/01/30
4516,582199466098263533,20.4,2026/01/30
4517,582171223948429282,43.46,2026/01/30
4518,582171223948429282,43.44,2026/01/30
4519,582155015249036320,19.1,2026/01/30
4520,581786326232893148,13.52,2026/01/30
4521,581786326232893148,13.51,2026/01/30
4522,581786326232893148,13.52,2026/01/30
4523,581786326232893148,13.52,2026/01/30
4524,581786326232893148,13.52,2026/01/30
4525,581786326232893148,13.51,2026/01/30
4526,582338866850334528,0.0,2026/01/29
4527,7600440345323980552,40.8,2026/01/29
4528,582337592043799567,0.0,2026/01/29
4529,7600439415270065936,15.82,2026/01/29
4530,582293124127491253,0.0,2026/01/29
4531,582292316917565431,0.0,2026/01/29
4532,582290546298881053,0.0,2026/01/29
4533,582289921565885753,0.0,2026/01/29
4534,582286983242155463,0.0,2026/01/29
4535,582274279311049827,0.0,2026/01/29
4536,582273895201539149,0.0,2026/01/29
4537,582273715462309276,0.0,2026/01/29
4538,582273564990736380,-12.95,2026/01/29
4539,582261426676467205,-2.45,2026/01/29
4540,582261379933897846,0.0,2026/01/29
4541,582261009400038901,0.0,2026/01/29
4542,582260813986759690,0.0,2026/01/29
4543,582224588567708866,9.02,2026/01/29
4544,582210415748416744,18.05,2026/01/29
4545,582206483890668682,6.77,2026/01/29
4546,582203399503841221,24.82,2026/01/29
4547,582203399503841221,28.05,2026/01/29
4548,582203399503841221,9.17,2026/01/29
4549,582201495595091642,11.84,2026/01/29
4550,582200563781895789,9.02,2026/01/29
4551,582198894814921763,11.84,2026/01/29
4552,582195810675492496,9.02,2026/01/29
4553,582186367984699153,12.97,2026/01/29
4554,582186120755381961,9.02,2026/01/29
4555,582184563711772395,23.12,2026/01/29
4556,582170888678704389,8.46,2026/01/29
4557,582169034190652545,5.64,2026/01/29
4558,582168461856310837,9.02,2026/01/29
4559,582137148597371908,11.84,2026/01/29
4560,581766508945900758,31.42,2026/01/29
4561,581719808557155502,11.84,2026/01/29
4562,582319593924822370,0.0,2026/01/28
4563,7599840197560436496,12.6,2026/01/28
4564,582261165883491684,0.0,2026/01/28
4565,582260908747097735,0.0,2026/01/28
4566,582260845496075659,0.0,2026/01/28
4567,582260808675723237,0.0,2026/01/28
4568,582200835595928947,-17.88,2026/01/28
4569,582198886882313674,23.12,2026/01/28
4570,582193630777279740,9.02,2026/01/28
4571,582187448151802918,9.02,2026/01/28
4572,582184709538284547,-10.36,2026/01/28
4573,582156095662229147,20.3,2026/01/28
4574,582117541308761803,55.27,2026/01/28
4575,7599632051012699925,9.6,2026/01/27
4576,582294858068428111,0.0,2026/01/27
4577,582293206799582462,0.0,2026/01/27
4578,582276947815204791,0.0,2026/01/27
4579,582227058390238783,0.0,2026/01/27
4580,582261092925212435,0.0,2026/01/27
4581,582260663063905723,0.0,2026/01/27
4582,582260663279912137,0.0,2026/01/27
4583,582260562736350294,0.0,2026/01/27
4584,582260505842517932,0.0,2026/01/27
4585,582229971022742950,-7.78,2026/01/27
4586,582138694587090343,13.73,2026/01/27
4587,582138694587090343,13.72,2026/01/27
4588,582138694587090343,13.72,2026/01/27
4589,582137241089574911,29.82,2026/01/27
4590,582130997952480888,29.82,2026/01/27
4591,582105364579189950,20.3,2026/01/27
4592,582100336825894353,13.72,2026/01/27
4593,582100336825894353,13.73,2026/01/27
4594,582100336825894353,13.72,2026/01/27
4595,582031551021156293,13.43,2026/01/27
4596,582031551021156293,13.43,2026/01/27
4597,582031551021156293,13.43,2026/01/27
4598,581778540073223481,27.62,2026/01/27
4599,581763441602888756,21.42,2026/01/27
4600,581733977956845009,21.26,2026/01/27
4601,581733977956845009,21.25,2026/01/27
4602,582147614330160667,32.0,2026/01/26
4603,582147604416464765,10.72,2026/01/26
4604,582087102224762598,11.84,2026/01/26
4605,582014343726532270,24.25,2026/01/26
4606,582276863999182399,0.0,2026/01/25
4607,582273067166238442,0.0,2026/01/25
4608,582272279861822554,0.0,2026/01/25
4609,582263748334224566,0.0,2026/01/25
4610,582262153593914851,0.0,2026/01/25
4611,582261917640132036,0.0,2026/01/25
4612,582261528731486184,0.0,2026/01/25
4613,582261477919589886,0.0,2026/01/25
4614,582261120127370252,0.0,2026/01/25
4615,582261070273086834,0.0,2026/01/25
4616,582261070273086834,0.0,2026/01/25
4617,582261070273086834,0.0,2026/01/25
4618,582261414024808076,0.0,2026/01/24
4619,582260947936904261,0.0,2026/01/24
4620,582260940307793001,0.0,2026/01/24
4621,582260834279261588,0.0,2026/01/24
4622,582260615905511388,0.0,2026/01/24
4623,582089506015577173,20.4,2026/01/24
